cve_id,source,import_source,json_data,aliases,published,modified,severity,cvss_score,cvss_version,cvss_vector,summary,details,ecosystem,package,range_type,repo,introduced,fixed,cwe_ids,cna_assigner,references
CVE-2020-8114,https://cve.org/CVERecord?id=CVE-2020-8114,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-8114.json,https://api.osv.dev/v1/vulns/CVE-2020-8114,BIT-gitlab-2020-8114,2020-02-05T15:15:10.207Z,2026-08-17T17:04:51.435131Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],GitLab EE 8.9 and later through 12.7.2 has Insecure Permission,Git,gitlab.com/gitlab-org/gitlab,GIT,https://gitlab.com/gitlab-org/gitlab,,,,,https://about.gitlab.com/releases/2020/01/30/security-release-gitlab-12-7-4-released/; https://about.gitlab.com/releases/categories/releases/; https://gitlab.com/gitlab-org/gitlab/issues/37468
CVE-2020-6174,https://cve.org/CVERecord?id=CVE-2020-6174,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-6174.json,https://api.osv.dev/v1/vulns/CVE-2020-6174,GHSA-pwqf-9h7j-7mv8 PYSEC-2020-147,2020-02-05T16:15:11.457Z,2026-07-08T05:56:47.230157066Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],TUF (aka The Update Framework) through 0.12.1 has Improper Verification of a Cryptographic Signature.,Git,github.com/theupdateframework/python-tuf,GIT,https://github.com/theupdateframework/python-tuf,,,,,https://github.com/theupdateframework/tuf/pull/974
CVE-2020-7966,https://cve.org/CVERecord?id=CVE-2020-7966,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7966.json,https://api.osv.dev/v1/vulns/CVE-2020-7966,BIT-gitlab-2020-7966,2020-02-05T16:15:11.613Z,2026-08-17T17:04:52.476519Z,7.5 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N CVSS Calculator,7.5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,[none],GitLab EE 11.11 and later through 12.7.2 allows Directory Traversal.,Git,gitlab.com/gitlab-org/gitlab,GIT,https://gitlab.com/gitlab-org/gitlab,,,,,https://about.gitlab.com/blog/categories/releases/; https://about.gitlab.com/releases/2020/01/30/security-release-gitlab-12-7-4-released/
CVE-2020-7967,https://cve.org/CVERecord?id=CVE-2020-7967,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7967.json,https://api.osv.dev/v1/vulns/CVE-2020-7967,BIT-gitlab-2020-7967,2020-02-05T16:15:11.707Z,2026-08-17T16:44:57.131933Z,4.3 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N CVSS Calculator,4.3,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N,[none],GitLab EE 8.0 through 12.7.2 has Insecure Permissions (issue 1 of 2).,Git,gitlab.com/gitlab-org/gitlab,GIT,https://gitlab.com/gitlab-org/gitlab,,,,,https://about.gitlab.com/blog/categories/releases/; https://about.gitlab.com/releases/2020/01/30/security-release-gitlab-12-7-4-released/
CVE-2020-7968,https://cve.org/CVERecord?id=CVE-2020-7968,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7968.json,https://api.osv.dev/v1/vulns/CVE-2020-7968,BIT-gitlab-2020-7968,2020-02-05T16:15:11.787Z,2026-08-17T17:04:51.959426Z,7.5 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N CVSS Calculator,7.5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,[none],GitLab EE 8.0 through 12.7.2 has Incorrect Access Control.,Git,gitlab.com/gitlab-org/gitlab,GIT,https://gitlab.com/gitlab-org/gitlab,,,,,https://about.gitlab.com/blog/categories/releases/; https://about.gitlab.com/releases/2020/01/30/security-release-gitlab-12-7-4-released/
CVE-2020-7969,https://cve.org/CVERecord?id=CVE-2020-7969,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7969.json,https://api.osv.dev/v1/vulns/CVE-2020-7969,BIT-gitlab-2020-7969,2020-02-05T16:15:11.927Z,2026-08-17T16:44:56.883624Z,7.5 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N CVSS Calculator,7.5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,[none],GitLab EE 8.0 and later through 12.7.2 allows Information Disclosure.,Git,gitlab.com/gitlab-org/gitlab,GIT,https://gitlab.com/gitlab-org/gitlab,,,,,https://about.gitlab.com/blog/categories/releases/; https://about.gitlab.com/releases/2020/01/30/security-release-gitlab-12-7-4-released/
CVE-2020-7971,https://cve.org/CVERecord?id=CVE-2020-7971,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7971.json,https://api.osv.dev/v1/vulns/CVE-2020-7971,BIT-gitlab-2020-7971,2020-02-05T16:15:12.097Z,2026-08-17T17:04:52.992636Z,6.1 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,6.1,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,[none],GitLab EE 11.0 and later through 12.7.2 allows XSS.,Git,gitlab.com/gitlab-org/gitlab,GIT,https://gitlab.com/gitlab-org/gitlab,,,,,https://about.gitlab.com/blog/categories/releases/; https://about.gitlab.com/releases/2020/01/30/security-release-gitlab-12-7-4-released/
CVE-2020-7972,https://cve.org/CVERecord?id=CVE-2020-7972,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7972.json,https://api.osv.dev/v1/vulns/CVE-2020-7972,BIT-gitlab-2020-7972,2020-02-05T16:15:12.177Z,2026-08-17T16:44:57.381254Z,7.5 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N CVSS Calculator,7.5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,[none],GitLab EE 12.2 has Insecure Permissions (issue 2 of 2).,Git,gitlab.com/gitlab-org/gitlab,GIT,https://gitlab.com/gitlab-org/gitlab,,,,,https://about.gitlab.com/blog/categories/releases/; https://about.gitlab.com/releases/2020/01/30/security-release-gitlab-12-7-4-released/
CVE-2020-7973,https://cve.org/CVERecord?id=CVE-2020-7973,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7973.json,https://api.osv.dev/v1/vulns/CVE-2020-7973,BIT-gitlab-2020-7973,2020-02-05T16:15:12.223Z,2026-08-17T17:04:52.223062Z,6.1 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,6.1,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,[none],GitLab through 12.7.2 allows XSS.,Git,gitlab.com/gitlab-org/gitlab,GIT,https://gitlab.com/gitlab-org/gitlab,,,,,https://about.gitlab.com/blog/categories/releases/; https://about.gitlab.com/releases/2020/01/30/security-release-gitlab-12-7-4-released/; https://gitlab.com/gitlab-org/security/gitlab/issues/14
CVE-2020-7974,https://cve.org/CVERecord?id=CVE-2020-7974,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7974.json,https://api.osv.dev/v1/vulns/CVE-2020-7974,BIT-gitlab-2020-7974,2020-02-05T16:15:12.300Z,2026-08-17T16:44:38.955550Z,5.3 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N CVSS Calculator,5.3,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,[none],GitLab EE 10.1 through 12.7.2 allows Information Disclosure.,Git,gitlab.com/gitlab-org/gitlab,GIT,https://gitlab.com/gitlab-org/gitlab,,,,,https://about.gitlab.com/blog/categories/releases/; https://about.gitlab.com/releases/2020/01/30/security-release-gitlab-12-7-4-released/
CVE-2020-7976,https://cve.org/CVERecord?id=CVE-2020-7976,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7976.json,https://api.osv.dev/v1/vulns/CVE-2020-7976,BIT-gitlab-2020-7976,2020-02-05T16:15:12.363Z,2026-08-17T16:44:56.374333Z,5.3 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N CVSS Calculator,5.3,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,[none],GitLab EE 12.4 and later through 12.7.2 has Incorrect Access Control.,Git,gitlab.com/gitlab-org/gitlab,GIT,https://gitlab.com/gitlab-org/gitlab,,,,,https://about.gitlab.com/blog/categories/releases/; https://about.gitlab.com/releases/2020/01/30/security-release-gitlab-12-7-4-released/
CVE-2020-7977,https://cve.org/CVERecord?id=CVE-2020-7977,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7977.json,https://api.osv.dev/v1/vulns/CVE-2020-7977,BIT-gitlab-2020-7977,2020-02-05T16:15:12.443Z,2026-08-17T17:04:52.737252Z,5.3 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N CVSS Calculator,5.3,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,[none],GitLab EE 8.8 and later through 12.7.2 has Insecure Permissions.,Git,gitlab.com/gitlab-org/gitlab,GIT,https://gitlab.com/gitlab-org/gitlab,,,,,https://about.gitlab.com/blog/categories/releases/; https://about.gitlab.com/releases/2020/01/30/security-release-gitlab-12-7-4-released/
CVE-2020-7978,https://cve.org/CVERecord?id=CVE-2020-7978,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-7978.json,https://api.osv.dev/v1/vulns/CVE-2020-7978,BIT-gitlab-2020-7978,2020-02-05T16:15:12.507Z,2026-08-17T17:04:53.252910Z,7.5 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H CVSS Calculator,7.5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,[none],GitLab EE 12.6 and later through 12.7.2 allows Denial of Service.,Git,gitlab.com/gitlab-org/gitlab,GIT,https://gitlab.com/gitlab-org/gitlab,,,,,https://about.gitlab.com/blog/categories/releases/; https://about.gitlab.com/releases/2020/01/30/security-release-gitlab-12-7-4-released/
CVE-2020-6754,https://cve.org/CVERecord?id=CVE-2020-6754,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-6754.json,https://api.osv.dev/v1/vulns/CVE-2020-6754,,2020-02-05T17:15:10.537Z,2026-08-07T15:14:43.560462Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],"dotCMS before 5.2.4 is vulnerable to directory traversal, leading to incorrect access control. It allows an attacker to read or execute files under $TOMCAT HOME/webapps/ROOT/assets (which should be a protected directory). Additionally, attackers can upload temporary files (e.g., .jsp files) into /webapps/ROOT/assets/tmp upload, which can lead to remote command execution (with the permissions of the user running the dotCMS application).",Git,github.com/dotcms/core,GIT,https://github.com/dotcms/core,,,,,https://dotcms.com/security/SI-54; https://github.com/dotCMS/core/issues/17796
CVE-2020-6833,https://cve.org/CVERecord?id=CVE-2020-6833,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-6833.json,https://api.osv.dev/v1/vulns/CVE-2020-6833,BIT-gitlab-2020-6833,2020-02-05T17:15:10.597Z,2026-08-17T17:04:51.701398Z,7.5 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N CVSS Calculator,7.5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,[none],An issue was discovered in GitLab EE 11.3 and later. A GitLab Workhorse bypass could lead to package and file disclosure via request smuggling.,Git,gitlab.com/gitlab-org/gitlab,GIT,https://gitlab.com/gitlab-org/gitlab,,,,,https://about.gitlab.com/blog/categories/releases/; https://about.gitlab.com/releases/2020/01/30/security-release-gitlab-12-7-4-released/
CVE-2020-3123,https://cve.org/CVERecord?id=CVE-2020-3123,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-3123.json,https://api.osv.dev/v1/vulns/CVE-2020-3123,,2020-02-05T18:15:11.203Z,2026-07-08T05:56:06.230714634Z,7.5 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H CVSS Calculator,7.5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,[none],"A vulnerability in the Data-Loss-Prevention (DLP) module in Clam AntiVirus (ClamAV) Software versions 0.102.1 and 0.102.0 could allow an unauthenticated, remote attacker to cause a denial of service condition on an affected device. The vulnerability is due to an out-of-bounds read affecting users that have enabled the optional DLP feature. An attacker could exploit this vulnerability by sending a crafted email file to an affected device. An exploit could allow the attacker to cause the ClamAV scanning process crash, resulting in a denial of service condition.",Git,github.com/cisco-talos/clamav,GIT,https://github.com/cisco-talos/clamav,,,,,https://blog.clamav.net/2020/02/clamav-01022-security-patch-released.html; https://quickview.cloudapps.cisco.com/quickview/bug/CSCvs59062; https://security.gentoo.org/glsa/202003-46; https://usn.ubuntu.com/4280-1/; https://usn.ubuntu.com/4280-2/
CVE-2019-20173,https://cve.org/CVERecord?id=CVE-2019-20173,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2019-20173.json,https://api.osv.dev/v1/vulns/CVE-2019-20173,,2020-02-05T20:15:11.030Z,2026-07-08T05:55:34.557349736Z,6.1 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,6.1,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,[none],The Auth0 wp-auth0 plugin 3.11.x before 3.11.3 for WordPress allows XSS via a wle parameter associated with wp-login.php.,Git,github.com/auth0/wordpress,GIT,https://github.com/auth0/wordpress,,,,,https://auth0.com/docs/security/bulletins/cve-2019-20173; https://github.com/auth0/wp-auth0/releases/tag/3.11.3; https://wpvulndb.com/vulnerabilities/10059
CVE-2011-1150,https://github.com/advisories/GHSA-483f-wxw9-3rpq,https://github.com/github/advisory-database/blob/main/advisories/github-reviewed/2022/04/GHSA-483f-wxw9-3rpq/GHSA-483f-wxw9-3rpq.json,https://api.osv.dev/v1/vulns/GHSA-483f-wxw9-3rpq,CVE-2011-1150,2022-04-22T00:24:25Z,2024-04-25T21:57:33.794554Z,6.1 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N CVSS Calculator,6.1,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,bbPress Cross-site Scripting (XSS) vulnerability,bbPress through 1.0.2 has XSS in /bb-login.php url via the re parameter.,Packagist,bbpress/bbpress,ECOSYSTEM,,,,CWE-79,,https://nvd.nist.gov/vuln/detail/CVE-2011-1150; https://github.com/bbpress/bbPress; https://www.openwall.com/lists/oss-security/2011/03/14/20
CVE-2020-8644,https://cve.org/CVERecord?id=CVE-2020-8644,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-8644.json,https://api.osv.dev/v1/vulns/CVE-2020-8644,,2020-02-05T22:15:11.003Z,2026-07-08T22:14:51.985598Z,9.8 (Critical) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVSS Calculator,9.8,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,[none],PlaySMS before 1.4.3 does not sanitize inputs from a malicious string.,Git,github.com/playsms/playsms,GIT,https://github.com/playsms/playsms,,,,,https://www.cisa.gov/known-exploited-vulnerabilities-catalog?field_cve=CVE-2020-8644; https://forum.playsms.org/t/playsms-1-4-3-has-been-released/2704; https://playsms.org/2020/02/05/playsms-1-4-3-has-been-released/; http://packetstormsecurity.com/files/157106/PlaySMS-index.php-Unauthenticated-Template-Injection-Code-Execution.html; https://research.nccgroup.com/2020/02/11/technical-advisory-playsms-pre-authentication-remote-code-execution-cve-2020-8644/
CVE-2020-8647,https://cve.org/CVERecord?id=CVE-2020-8647,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-8647.json,https://api.osv.dev/v1/vulns/CVE-2020-8647,,2020-02-06T01:15:10.813Z,2026-04-16T04:38:42.736329635Z,6.1 (Medium) CVSS_V3 - CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H CVSS Calculator,6.1,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:H,[none],There is a use-after-free vulnerability in the Linux kernel through 5.5.2 in the vc do resize function in drivers/tty/vt/vt.c.,Git,,,,,,,,https://lists.debian.org/debian-lts-announce/2020/06/msg00011.html; https://lists.debian.org/debian-lts-announce/2020/06/msg00012.html; https://lists.debian.org/debian-lts-announce/2020/06/msg00013.html; https://www.debian.org/security/2020/dsa-4698; http://lists.opensuse.org/opensuse-security-announce/2020-03/msg00039.html; https://bugzilla.kernel.org/show_bug.cgi?id=206359
CVE-2020-8648,https://cve.org/CVERecord?id=CVE-2020-8648,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-8648.json,https://api.osv.dev/v1/vulns/CVE-2020-8648,,2020-02-06T01:15:10.890Z,2026-04-16T04:36:36.057474693Z,7.1 (High) CVSS_V3 - CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H CVSS Calculator,7.1,CVSS_V3,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,[none],There is a use-after-free vulnerability in the Linux kernel through 5.5.2 in the n tty receive buf common function in drivers/tty/n_tty.c.,Git,,,,,,,,http://lists.opensuse.org/opensuse-security-announce/2020-03/msg00021.html; https://security.netapp.com/advisory/ntap-20200924-0004/; https://usn.ubuntu.com/4342-1/; https://usn.ubuntu.com/4345-1/; https://www.debian.org/security/2020/dsa-4698; https://lists.debian.org/debian-lts-announce/2020/06/msg00011.html; https://lists.debian.org/debian-lts-announce/2020/06/msg00012.html; https://lists.debian.org/debian-lts-announce/2020/06/msg00013.html; https://usn.ubuntu.com/4344-1/; https://usn.ubuntu.com/4346-1/; https://bugzilla.kernel.org/show_bug.cgi?id=206361
CVE-2020-8649,https://cve.org/CVERecord?id=CVE-2020-8649,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2020-8649.json,https://api.osv.dev/v1/vulns/CVE-2020-8649,,2020-02-06T01:15:10.937Z,2026-04-16T04:31:37.379812007Z,5.9 (Medium) CVSS_V3 - CVSS:3.1/AV:P/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H CVSS Calculator,5.9,CVSS_V3,CVSS:3.1/AV:P/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,[none],There is a use-after-free vulnerability in the Linux kernel through 5.5.2 in the vgacon invert region function in drivers/video/console/vgacon.c.,Git,,,,,,,,https://lists.debian.org/debian-lts-announce/2020/06/msg00011.html; https://lists.debian.org/debian-lts-announce/2020/06/msg00012.html; https://lists.debian.org/debian-lts-announce/2020/06/msg00013.html; https://www.debian.org/security/2020/dsa-4698; http://lists.opensuse.org/opensuse-security-announce/2020-03/msg00039.html; https://bugzilla.kernel.org/show_bug.cgi?id=206357
CVE-2016-7523,https://cve.org/CVERecord?id=CVE-2016-7523,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2016-7523.json,https://api.osv.dev/v1/vulns/CVE-2016-7523,,2020-02-06T14:15:10.737Z,2026-08-07T08:11:51.734775202Z,6.5 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H CVSS Calculator,6.5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,[none],coders/meta.c in ImageMagick allows remote attackers to cause a denial of service (out-of-bounds read) via a crafted file.,Git,github.com/imagemagick/imagemagick6,GIT,https://github.com/imagemagick/imagemagick6,,,,,http://www.openwall.com/lists/oss-security/2016/09/22/2; https://bugzilla.redhat.com/show_bug.cgi?id=1378754; https://bugs.launchpad.net/ubuntu/+source/imagemagick/+bug/1537420; https://github.com/ImageMagick/ImageMagick/issues/94
CVE-2016-7524,https://cve.org/CVERecord?id=CVE-2016-7524,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2016-7524.json,https://api.osv.dev/v1/vulns/CVE-2016-7524,,2020-02-06T14:15:10.830Z,2026-08-07T08:11:51.196521533Z,6.5 (Medium) CVSS_V3 - CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H CVSS Calculator,6.5,CVSS_V3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,[none],coders/meta.c in ImageMagick allows remote attackers to cause a denial of service (out-of-bounds read) via a crafted file.,Git,github.com/imagemagick/imagemagick,GIT,https://github.com/imagemagick/imagemagick,,,,,http://www.openwall.com/lists/oss-security/2016/09/22/2; https://github.com/ImageMagick/ImageMagick/issues/96; https://bugzilla.redhat.com/show_bug.cgi?id=1378762; https://github.com/ImageMagick/ImageMagick/commit/97c9f438a9b3454d085895f4d1f66389fd22a0fb; https://github.com/ImageMagick/ImageMagick/commit/f8c318d462270b03e77f082e2a3a32867cacd3c6; https://bugs.launchpad.net/ubuntu/+source/imagemagick/+bug/1537422
CVE-2016-9928,https://cve.org/CVERecord?id=CVE-2016-9928,https://storage.googleapis.com/cve-osv-conversion/osv-output/CVE-2016-9928.json,https://api.osv.dev/v1/vulns/CVE-2016-9928,,2020-02-06T14:15:10.957Z,2026-06-29T09:59:24.714294551Z,7.4 (High) CVSS_V3 - CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N CVSS Calculator,7.4,CVSS_V3,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N,[none],"MCabber before 1.0.4 is vulnerable to roster push attacks, which allows remote attackers to intercept communications, or add themselves as an entity on a 3rd party's roster as another user, which will also garner associated privileges, via crafted XMPP packets.",Git,,,,,,,,http://www.openwall.com/lists/oss-security/2016/12/11/2; http://www.openwall.com/lists/oss-security/2017/02/09/29; http://www.securityfocus.com/bid/94862; https://gultsch.de/gajim_roster_push_and_message_interception.html; https://lists.debian.org/debian-lts-announce/2020/06/msg00031.html; http://lists.opensuse.org/opensuse-updates/2017-01/msg00130.html; https://usn.ubuntu.com/4506-1/; https://bugzilla.redhat.com/show_bug.cgi?id=1403790; https://bitbucket.org/McKael/mcabber-crew/commits/6e1ead98930d7dd0a520ad17c720ae4908429033/raw; https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=845258
